ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/10/07,17:52:10 +2:00 GMT,212.107.37.233:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,17:56:48 +2:00 GMT,212.109.99.107:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,17:59:28 +2:00 GMT,220.92.202.135:2317,192.168.31.2:554,TCP (flags:S)
FWIN,2003/10/07,18:03:46 +2:00 GMT,212.111.147.56:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:03:48 +2:00 GMT,212.111.147.235:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:10:08 +2:00 GMT,63.200.69.2:4774,192.168.31.2:4899,TCP (flags:S)
FWIN,2003/10/07,18:11:32 +2:00 GMT,212.111.146.45:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:13:38 +2:00 GMT,64.173.237.130:2378,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/07,18:14:20 +2:00 GMT,212.111.169.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:17:46 +2:00 GMT,212.111.147.245:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:24:26 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:24:44 +2:00 GMT,212.109.29.87:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:29:30 +2:00 GMT,212.111.176.1:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:33:06 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:39:22 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:40:24 +2:00 GMT,212.111.170.28:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:49:06 +2:00 GMT,212.111.146.216:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:51:04 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:53:28 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:54:52 +2:00 GMT,212.107.57.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:56:34 +2:00 GMT,80.117.92.38:1775,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/07,18:57:48 +2:00 GMT,212.111.169.219:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,18:59:38 +2:00 GMT,193.175.197.182:1963,192.168.31.2:4898,TCP (flags:S)
FWIN,2003/10/07,19:02:30 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:03:32 +2:00 GMT,212.111.146.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:07:46 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:11:38 +2:00 GMT,217.85.44.226:33564,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/07,19:17:36 +2:00 GMT,212.111.158.151:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:21:10 +2:00 GMT,212.106.68.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:27:30 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:28:00 +2:00 GMT,212.111.172.13:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:30:46 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:36:26 +2:00 GMT,212.107.37.114:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:36:44 +2:00 GMT,212.111.147.47:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:37:14 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:43:16 +2:00 GMT,212.106.68.29:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:45:14 +2:00 GMT,212.107.59.36:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:52:04 +2:00 GMT,212.111.176.23:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,19:59:56 +2:00 GMT,212.106.68.116:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:02:34 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:05:10 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:07:54 +2:00 GMT,212.106.68.22:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:17:54 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:21:16 +2:00 GMT,212.111.147.18:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:23:42 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:33:32 +2:00 GMT,212.111.147.54:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:35:06 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:36:30 +2:00 GMT,212.107.59.74:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:38:06 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:41:20 +2:00 GMT,212.106.68.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:43:14 +2:00 GMT,212.107.58.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:48:28 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:56:02 +2:00 GMT,212.111.147.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,20:58:08 +2:00 GMT,212.107.56.132:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:02:28 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:06:26 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:09:22 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:09:48 +2:00 GMT,212.106.68.29:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:14:08 +2:00 GMT,212.111.172.20:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:14:24 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:24:44 +2:00 GMT,212.109.29.153:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:26:28 +2:00 GMT,212.111.176.141:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:27:50 +2:00 GMT,212.107.37.24:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:33:18 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:40:04 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:41:16 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:43:00 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:43:46 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:46:16 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:51:50 +2:00 GMT,212.107.57.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:55:06 +2:00 GMT,212.111.158.151:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:55:20 +2:00 GMT,212.111.173.232:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:56:50 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,21:57:02 +2:00 GMT,212.111.146.131:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:01:36 +2:00 GMT,212.109.29.181:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:02:14 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:03:20 +2:00 GMT,212.106.68.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:06:38 +2:00 GMT,66.81.26.218:38350,192.168.31.2:1080,TCP (flags:S)
FWIN,2003/10/07,22:11:02 +2:00 GMT,212.107.58.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:11:52 +2:00 GMT,212.111.147.15:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:15:42 +2:00 GMT,212.109.29.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:16:36 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:23:30 +2:00 GMT,212.111.146.27:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:25:32 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:28:08 +2:00 GMT,212.110.64.53:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:28:34 +2:00 GMT,212.110.64.123:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:41:44 +2:00 GMT,212.111.172.5:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:42:00 +2:00 GMT,212.111.170.125:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:43:34 +2:00 GMT,212.111.180.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:45:44 +2:00 GMT,212.109.29.199:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:46:12 +2:00 GMT,212.110.64.89:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:46:20 +2:00 GMT,212.111.176.80:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:47:06 +2:00 GMT,212.110.64.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:49:48 +2:00 GMT,213.248.103.34:0,192.168.31.2:0,ICMP (type:3/subtype:0)
FWIN,2003/10/07,22:50:34 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:50:48 +2:00 GMT,212.111.147.55:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:53:40 +2:00 GMT,212.110.176.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:53:44 +2:00 GMT,212.111.172.100:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,22:58:56 +2:00 GMT,212.111.170.31:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:02:42 +2:00 GMT,212.111.141.205:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:03:16 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:04:02 +2:00 GMT,212.109.29.77:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:04:52 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:07:00 +2:00 GMT,212.111.174.65:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:12:40 +2:00 GMT,212.111.176.64:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:14:40 +2:00 GMT,212.110.64.5:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:18:06 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:18:50 +2:00 GMT,212.110.66.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:29:36 +2:00 GMT,212.111.147.96:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:30:48 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:34:08 +2:00 GMT,212.111.146.90:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:34:42 +2:00 GMT,212.111.147.170:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:41:14 +2:00 GMT,212.110.77.105:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:41:38 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:42:56 +2:00 GMT,212.111.146.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:46:34 +2:00 GMT,212.111.138.56:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:47:34 +2:00 GMT,212.110.64.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/07,23:50:34 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:02:10 +2:00 GMT,212.110.66.164:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:04:16 +2:00 GMT,212.110.66.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:09:08 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:09:38 +2:00 GMT,212.111.147.228:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:15:30 +2:00 GMT,212.110.64.5:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:16:26 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:24:34 +2:00 GMT,212.110.66.1:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:27:44 +2:00 GMT,200.78.54.114:1354,192.168.31.2:554,TCP (flags:S)
FWIN,2003/10/08,00:30:18 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:33:04 +2:00 GMT,212.111.147.222:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:34:32 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:35:12 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:35:56 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:40:02 +2:00 GMT,212.110.66.232:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:47:58 +2:00 GMT,212.111.172.100:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:48:48 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,00:57:58 +2:00 GMT,212.134.224.33:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,01:02:40 +2:00 GMT,212.111.146.217:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,01:04:42 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,01:08:08 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,01:11:20 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,01:24:36 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,01:24:56 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,01:30:10 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,01:33:00 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,01:37:20 +2:00 GMT,212.107.41.56:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,01:42:14 +2:00 GMT,212.111.172.40:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,01:47:16 +2:00 GMT,212.111.138.237:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:01:20 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:01:54 +2:00 GMT,212.111.172.100:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:03:00 +2:00 GMT,200.204.177.196:63327,192.168.31.2:53,UDP
FWIN,2003/10/08,02:04:14 +2:00 GMT,212.107.41.162:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:06:04 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:07:06 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:13:10 +2:00 GMT,212.111.146.188:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:13:46 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:25:50 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:33:08 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:40:10 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:46:36 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:48:22 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:50:10 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,02:57:20 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,03:14:06 +2:00 GMT,24.173.70.43:4657,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/08,03:20:46 +2:00 GMT,212.110.64.71:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,03:37:38 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,03:38:48 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,03:45:14 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,04:08:46 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,04:12:42 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,04:18:54 +2:00 GMT,212.110.64.88:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,04:48:28 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,05:03:12 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,05:31:40 +2:00 GMT,212.180.1.14:1422,192.168.31.2:28000,TCP (flags:S)
FWIN,2003/10/08,05:37:50 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,05:55:10 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,06:17:32 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,06:30:58 +2:00 GMT,64.216.218.172:0,192.168.31.2:3128,TCP (flags:S)
FWIN,2003/10/08,06:49:52 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,06:53:58 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,06:56:56 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,07:04:36 +2:00 GMT,63.214.56.218:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,07:14:30 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,07:28:24 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,07:32:50 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,07:36:20 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,07:44:36 +2:00 GMT,202.49.92.151:3332,192.168.31.2:3332,TCP (flags:S)
FWIN,2003/10/08,07:47:28 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,07:47:32 +2:00 GMT,210.111.97.251:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,07:52:32 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,08:01:36 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,08:05:06 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,08:17:14 +2:00 GMT,212.109.29.105:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,08:18:42 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,08:34:18 +2:00 GMT,64.216.218.172:0,192.168.31.2:4480,TCP (flags:S)
FWIN,2003/10/08,08:41:54 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,08:47:02 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
PE,2003/10/08,08:49:06 +2:00 GMT,ZoneAlarm Pro,192.168.11.1:53,N/A
FWIN,2003/10/08,09:00:50 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:05:14 +2:00 GMT,4.38.108.56:3570,192.168.31.2:1080,TCP (flags:S)
FWIN,2003/10/08,09:05:20 +2:00 GMT,212.107.56.232:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:10:10 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:12:14 +2:00 GMT,212.109.5.69:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:25:34 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:27:30 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:28:56 +2:00 GMT,212.107.59.228:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:33:38 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:36:56 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:37:12 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:40:18 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:47:12 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:47:42 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:50:58 +2:00 GMT,212.107.41.111:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:52:02 +2:00 GMT,212.109.29.115:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,09:58:32 +2:00 GMT,212.107.37.158:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,10:00:30 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,10:20:30 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,10:23:48 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,10:34:02 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,10:36:20 +2:00 GMT,212.110.64.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,10:38:52 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
