ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/10/01,23:37:34 +2:00 GMT,172.182.83.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,23:42:32 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,23:50:48 +2:00 GMT,212.110.76.210:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,23:52:42 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,23:55:10 +2:00 GMT,212.111.147.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,23:55:22 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,23:58:32 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,23:59:54 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:04:08 +2:00 GMT,212.111.168.172:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:09:24 +2:00 GMT,212.111.176.43:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:15:44 +2:00 GMT,212.111.172.43:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:18:10 +2:00 GMT,212.111.176.156:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:19:52 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:24:16 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:27:12 +2:00 GMT,212.109.72.70:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:29:10 +2:00 GMT,212.111.173.173:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:29:46 +2:00 GMT,212.111.141.249:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:30:00 +2:00 GMT,212.111.172.115:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:41:00 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:45:52 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:46:08 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:46:16 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:49:30 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:51:44 +2:00 GMT,212.111.172.15:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:52:02 +2:00 GMT,212.107.41.195:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:54:40 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:54:50 +2:00 GMT,212.111.169.231:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,00:55:46 +2:00 GMT,212.110.66.32:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,01:02:06 +2:00 GMT,212.110.76.210:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,01:04:22 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,01:08:58 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,01:19:46 +2:00 GMT,212.110.64.78:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,01:25:14 +2:00 GMT,212.107.36.93:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,01:31:08 +2:00 GMT,212.111.176.156:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,01:39:14 +2:00 GMT,212.180.1.14:4684,192.168.31.2:4192,TCP (flags:S)
FWIN,2003/10/02,01:39:52 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,01:46:08 +2:00 GMT,212.110.66.18:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,01:54:06 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,01:54:14 +2:00 GMT,212.111.147.28:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,02:04:42 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,02:07:04 +2:00 GMT,212.110.66.218:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,02:12:08 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,02:12:38 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,02:13:36 +2:00 GMT,212.110.76.210:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,02:16:20 +2:00 GMT,212.111.168.57:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,02:20:58 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,02:24:32 +2:00 GMT,212.110.66.186:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,02:27:22 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,02:33:50 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,02:33:52 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,02:42:32 +2:00 GMT,212.111.141.96:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,02:56:44 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,03:24:52 +2:00 GMT,212.110.76.210:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,03:28:50 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,03:35:00 +2:00 GMT,212.110.66.186:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,03:50:20 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,03:50:46 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,03:58:40 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,04:14:18 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,04:21:06 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,04:24:44 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,04:47:18 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,04:54:22 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,04:55:16 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,05:08:10 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,05:17:54 +2:00 GMT,212.110.50.4:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,05:21:22 +2:00 GMT,200.96.123.130:26516,192.168.31.2:53,UDP
FWIN,2003/10/02,05:41:32 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,05:47:40 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,05:47:48 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,05:47:50 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,05:55:18 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,05:59:48 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,06:02:04 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,06:03:50 +2:00 GMT,212.111.146.6:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,06:21:06 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,06:32:00 +2:00 GMT,128.131.86.142:2028,192.168.31.2:31479,TCP (flags:S)
FWIN,2003/10/02,06:33:18 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,06:36:22 +2:00 GMT,210.93.222.131:1244,192.168.31.2:554,TCP (flags:S)
FWIN,2003/10/02,06:39:50 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,06:40:34 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,06:54:36 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,06:55:42 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,06:59:02 +2:00 GMT,212.110.76.210:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,07:02:16 +2:00 GMT,212.109.99.107:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,07:15:32 +2:00 GMT,212.110.50.4:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,07:20:20 +2:00 GMT,212.110.66.188:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,07:21:42 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,07:27:02 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,07:33:40 +2:00 GMT,192.168.42.126:1545,192.168.31.2:135,TCP (flags:S)
PE,2003/10/02,07:43:32 +2:00 GMT,Generic Host Process for Win32 Services,192.168.31.70:1083,N/A
ACCESS,2003/10/02,07:43:32 +2:00 GMT,Generic Host Process for Win32 Services was unable to obtain permission for accepting a connection from the local zone (192.168.31.70:Port 1083); access was denied.,N/A,N/A
PE,2003/10/02,07:44:54 +2:00 GMT,Generic Host Process for Win32 Services,192.168.31.79:1095,N/A
ACCESS,2003/10/02,07:44:54 +2:00 GMT,Generic Host Process for Win32 Services was unable to obtain permission for accepting a connection from the local zone (192.168.31.79:Port 1095); access was denied.,N/A,N/A
FWIN,2003/10/02,07:45:22 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,07:48:36 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,07:55:08 +2:00 GMT,212.111.158.149:0,192.168.31.2:0,ICMP (type:8/subtype:0)
PE,2003/10/02,08:00:56 +2:00 GMT,Generic Host Process for Win32 Services,192.168.31.72:1127,N/A
ACCESS,2003/10/02,08:00:56 +2:00 GMT,Generic Host Process for Win32 Services was unable to obtain permission for accepting a connection from the local zone (192.168.31.72:Port 1127); access was denied.,N/A,N/A
FWIN,2003/10/02,08:11:50 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,08:26:16 +2:00 GMT,212.109.29.3:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,08:41:10 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,08:48:44 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,08:53:22 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,08:58:30 +2:00 GMT,212.110.65.24:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,09:07:44 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,09:21:02 +2:00 GMT,212.109.29.180:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,09:23:18 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,09:24:06 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,09:24:12 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,09:35:46 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,09:43:58 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,09:50:52 +2:00 GMT,212.106.68.92:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,09:52:14 +2:00 GMT,212.109.5.62:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,09:53:24 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,09:54:46 +2:00 GMT,212.111.158.149:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,09:59:50 +2:00 GMT,192.168.21.1:138,192.168.31.2:138,UDP
FWIN,2003/10/02,10:03:34 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,10:16:58 +2:00 GMT,212.110.86.48:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,10:18:18 +2:00 GMT,212.109.29.82:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,10:30:00 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,10:32:00 +2:00 GMT,212.109.5.52:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,10:35:00 +2:00 GMT,212.109.99.107:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,10:40:02 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,10:45:54 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,10:53:38 +2:00 GMT,212.109.29.209:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,10:55:44 +2:00 GMT,212.106.157.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,11:01:16 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,11:01:50 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,11:03:22 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,11:07:34 +2:00 GMT,212.110.86.48:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,11:18:12 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/02,11:18:46 +2:00 GMT,212.106.68.92:0,192.168.31.2:0,ICMP (type:8/subtype:0)
